label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
p4	2	824	z-4	4	2048	0	9.789011e-03	6.576824e-02	-0.492414534,0.692986608,-0.343007445,-0.0730923265	-0.513688087,0.685228586,-0.352540433,-0.0853201598
p4	2	825	final_output-4	4	2048	0	2.207051e-02	1.701427e-02	-0.0272556655,0.0117509328,0.00174553203,-0.00143656542	-0.0296135377,0.0113864448,0.00160504715,-0.00173087826
p4	2	826	linear_attn_out-4	4	1024	0	3.696785e-02	2.620140e-03	-0.127001241,-0.00847594813,0.00245629367,0.0223390609	-0.129367933,-0.00838509481,0.00334869209,0.0235276893
p4	2	827	attn_residual-4	4	1024	0	1.405227e-02	5.577624e-03	-0.805897772,0.0135374889,0.0614321008,0.0584854223	-0.811475396,0.0143003101,0.0613006763,0.0596063025
p4	2	828	attn_post_norm-4	4	1024	0	1.615461e-02	8.177567e-02	-12.0453644,0.295687616,1.31962943,1.32284319	-12.12714,0.312308311,1.31663346,1.34801877
p4	2	829	ffn_out-4	4	1024	0	3.728899e-02	5.257238e-03	-0.0101391897,-0.0220173504,-0.00978918746,-0.0296616852	-0.00488195196,-0.0221772976,-0.00972043257,-0.0304555502
p4	2	830	l_out-4	4	1024	0	1.747325e-02	2.710264e-03	-0.81603694,-0.00847986154,0.0516429134,0.0288237371	-0.816357374,-0.00787698757,0.0515802428,0.0291507524
p4	2	831	attn_norm-5	5	1024	0	1.917818e-02	7.821882e-02	-17.9184494,-0.250756741,1.42030537,0.892089009	-17.9412613,-0.233134225,1.4198302,0.90300405
p4	2	832	conv_output_silu-5	5	6144	0	1.571594e-02	3.277719e-02	0.119516663,-0.0180646125,0.0220067538,-0.163793743	0.110890061,-0.017935887,0.0215879418,-0.161137626
p4	2	833	q_conv_predelta-5	5	2048	0	1.999319e-02	1.518074e-02	0.0768497884,-0.0116156321,0.0141504481,-0.105320156	0.071106948,-0.0115011763,0.013843013,-0.103327602
p4	2	834	k_conv_predelta-5	5	2048	0	2.173010e-02	2.104217e-02	-0.0113886008,-0.00239177304,-0.275179833,0.0471387431	-0.0112351598,-0.00204019505,-0.274276078,0.0492968634
p4	2	835	v_conv_predelta-5	5	2048	0	1.020204e-02	2.220178e-02	-0.0517397262,-0.0158953108,0.0228105877,0.00105127099	-0.0513236374,-0.0161368661,0.0220260154,0.000708458188
p4	2	836	a_softplus-5	5	16	0	2.160879e-02	1.472503e-02	0.150004312,0.0464086607,0.103089914,0.0111760097	0.144592315,0.0465551168,0.0999149308,0.0113945436
p4	2	837	gate-5	5	16	0	3.206019e-02	1.597810e-02	-0.114563912,-0.00563000934,-0.0262696445,-0.004677088	-0.110430561,-0.00564777665,-0.025460586,-0.00476854341
p4	2	838	beta_sigmoid-5	5	16	0	3.179134e-03	5.500853e-03	0.975458562,0.67536658,0.886795163,0.677951396	0.975149691,0.677502751,0.888128042,0.673784852
p4	2	839	state_predelta-5	5	262144	2	4.812966e-03	1.237297e-02	-1.49473738e-06,2.77657127e-05,-0.000689413107,8.43098678e-05	-1.42279225e-06,2.7573542e-05,-0.000690473593,8.31886646e-05
p4	2	840	new_state-5	5	262144	1	7.666912e-03	1.191235e-02	0.000586853654,0.000148288018,0.0135974139,-0.00235938886	0.00057425577,0.00012920126,0.0134317214,-0.00245077908
p4	2	841	attn_output-5	5	2048	0	1.186474e-02	6.942712e-04	-0.000235042884,-8.02426002e-05,8.82149179e-05,1.78783666e-05	-0.00023575699,-8.19901034e-05,8.55586404e-05,1.60574964e-05
p4	2	842	z-5	5	2048	0	1.628869e-02	1.042438e-01	1.34627819,1.35624397,0.137592167,1.75746822	1.35418868,1.35050035,0.0991300344,1.79658711
p4	2	843	final_output-5	5	2048	0	3.849950e-02	3.561980e-02	-0.230522528,-0.0765380934,0.00607682392,0.0248558577	-0.232865214,-0.0777501315,0.00416844478,0.0229413901
p4	2	844	linear_attn_out-5	5	1024	0	4.472799e-02	3.832910e-03	-0.117525734,0.00539549254,0.00317811035,0.0349283144	-0.115184963,0.00595879741,0.00228516385,0.0356548801
